,noisy,pesq_wb,pesq_nb,apc-snr,stft_snr,time_sisnr_,stoi_score,pmsqe_score,time,mse,log_mse
3575,clean_fileid_170_4-180380-A-10-3-101381-B-33_snr23_pitch_-0.69_fileid_658.wav,3.179426908,3.461434841,-19.21501732,-25.3993969,-25.40338707,0.989686549,0.439799517,0.331136703,0.00068848,5764.228027
3576,clean_fileid_170_4-185619-A-21-4-187769-A-14_snr22_pitch_-0.01_fileid_11765.wav,3.762650728,3.915680885,-21.98208618,-28.51357269,-28.48831367,0.991673286,0.268857926,0.355050802,0.000422161,5048.712402
3577,clean_fileid_170_4-188703-C-8-1-52290-A-30_snr19_pitch_-0.4_fileid_7678.wav,3.720851183,3.84535408,-19.82860947,-24.8250351,-24.90830612,0.99549149,0.313981265,0.342097044,0.000977751,4993.675293
3578,clean_fileid_170_4-188703-D-8-5-213077-A-11_snr20_pitch_-0.04_fileid_2940.wav,3.510392904,3.906136036,-20.15289497,-25.14248085,-25.12924004,0.991877799,0.366900891,0.332090855,0.002802748,5334.678223
3579,clean_fileid_170_4-192068-A-31-1-56907-A-46_snr0_pitch_0.38_fileid_9828.wav,1.998622417,2.66940546,-9.158315659,-12.78445625,-12.77987671,0.945131844,0.969515502,0.349061012,0.026614269,6504.78418
3580,clean_fileid_170_4-198962-A-25-3-118657-B-41_snr-5_pitch_0.09_fileid_5303.wav,1.604496002,2.513045073,-7.73641634,-10.24480343,-10.21010876,0.909057916,1.24270308,0.331127405,0.001575822,6246.341797
3581,clean_fileid_170_4-208021-A-1-5-204352-B-13_snr26_pitch_0.65_fileid_1340.wav,4.119285583,4.174987316,-23.81698227,-30.07556152,-30.03710938,0.996597142,0.171119675,0.323167086,0.000741442,5007.034668
3582,clean_fileid_170_4-99644-B-4-4-192236-A-0_snr4_pitch_-0.92_fileid_86.wav,2.686929464,3.024283886,-12.39930248,-16.15005112,-16.14057922,0.957155135,0.695652127,0.338085413,0.008172061,5831.182617
3583,clean_fileid_170_5-103418-A-2-5-179863-A-43_snr20_pitch_0.3_fileid_13563.wav,3.775510788,3.976542711,-20.8277607,-26.77965164,-26.81192017,0.992041177,0.250605732,0.34008193,0.001945833,5145.589844
3584,clean_fileid_170_5-147297-A-27-3-163607-A-13_snr21_pitch_-0.46_fileid_4156.wav,3.360791445,3.766896725,-22.15642166,-27.68895912,-27.71125412,0.99485388,0.419824421,0.334104538,0.000161111,5158.844727
3585,clean_fileid_170_5-156026-A-4-4-188287-A-9_snr21_pitch_0.8_fileid_10954.wav,3.824703455,3.859271765,-20.02989197,-26.29893875,-26.27793503,0.993052012,0.205244094,0.334107637,0.002164296,4978.535156
3586,clean_fileid_170_5-156026-C-4-3-103401-A-33_snr24_pitch_-0.22_fileid_1467.wav,3.961152554,4.026518822,-21.77280617,-27.21788025,-27.24744034,0.995630865,0.197670981,0.326144218,0.00173972,5094.819336
3587,clean_fileid_170_5-179496-A-16-1-51035-A-16_snr9_pitch_0.38_fileid_1964.wav,2.284679651,3.140132427,-12.50702763,-15.62068844,-15.64470482,0.983315299,0.748538852,0.334107399,0.003566575,5617.211426
3588,clean_fileid_170_5-180229-A-27-5-208761-A-24_snr27_pitch_0.52_fileid_5611.wav,3.472737074,3.887134075,-23.09870911,-29.37213707,-29.45490074,0.99636359,0.346592575,0.345097065,0.000347598,5471.189453
