,noisy,pesq_wb,apc-snr,stft_snr,time_sisnr_,stoi_score,pmsqe_score,mse,apc-mse,stft_diff,snr,log_mse,time
3627,clean_fileid_173_1-94231-B-32-1-88409-A-45_snr27_pitch_0.62_fileid_13046.wav,3.677757025,-22.95444679,-28.53244591,-28.78127289,0.997291716,0.310606331,0.000107173,7.68E-05,0.037367709,27,4640.158691,0.138831615
3628,clean_fileid_173_2-102414-G-17-5-238938-A-27_snr26_pitch_-0.45_fileid_10057.wav,3.43592453,-20.13579369,-27.11766243,-27.38853645,0.994522788,0.369400918,0.000930422,0.000560034,0.072081067,26,5195.44873,0.145613432
3629,clean_fileid_173_2-106015-A-44-4-184434-A-21_snr1_pitch_0.68_fileid_9202.wav,1.622549534,-5.451872826,-6.202000618,-6.386606693,0.853857496,1.288791299,0.103006251,0.014103587,0.113453791,1,5495.802734,0.139626741
3630,clean_fileid_173_2-106019-A-13-5-203128-A-0_snr2_pitch_0.32_fileid_2346.wav,2.42169404,-10.43930531,-15.16615868,-15.83969021,0.936355763,0.761244595,0.001729022,0.001083133,0.072636895,2,5564.913086,0.140636444
3631,clean_fileid_173_2-108761-A-14-2-104475-A-37_snr24_pitch_0.68_fileid_7290.wav,3.338300467,-20.05969238,-25.65019226,-25.7989769,0.994048422,0.479968131,0.000164561,0.000127743,0.042473424,24,4979.794434,0.145608187
3632,clean_fileid_173_2-109231-A-9-5-182012-A-36_snr27_pitch_0.75_fileid_5314.wav,3.352558613,-23.71554565,-29.16786003,-29.43675041,0.994867514,0.350505859,5.85E-05,4.82E-05,0.041759983,27,5271.11084,0.149600029
3633,clean_fileid_173_2-109316-A-32-4-175000-B-40_snr-8_pitch_0.77_fileid_2952.wav,1.43489027,-5.546705246,-6.485248089,-6.913442135,0.865296753,1.303763032,0.002394376,0.001119556,0.047569025,-8,5176.798828,0.140624523
3634,clean_fileid_173_2-117271-A-0-1-67230-A-29_snr-2_pitch_-0.06_fileid_4398.wav,1.555001497,-6.506603241,-7.113491058,-7.209712982,0.845259806,1.195495129,0.009495287,0.002348108,0.068848155,-2,5622.612305,0.13962698
3635,clean_fileid_173_2-131943-A-38-2-139749-A-15_snr13_pitch_-0.89_fileid_11347.wav,2.677805901,-14.19072533,-18.57151794,-18.74880981,0.960444518,0.63848114,0.001584642,0.000728729,0.056054257,13,5021.14502,0.146591187
3636,clean_fileid_173_2-151079-A-20-3-107123-A-26_snr25_pitch_-0.88_fileid_6734.wav,3.631245136,-22.15328407,-27.39365387,-27.66552925,0.990339001,0.308498055,0.002766553,0.000960232,0.068391629,25,4812.548828,0.145147085
