,noisy,pesq_wb,pesq_nb,apc-snr,stft_snr,time_sisnr_,stoi_score,pmsqe_score,time,mse,log_mse
12419,clean_fileid_6_3-158476-A-12-4-176914-A-23_snr25_pitch_-0.68_fileid_6101.wav,3.417192221,3.847608566,10.96642685,11.37180805,11.36365509,0.992355968,0.489146471,0.273342848,0.075781815,5901.642578
12420,clean_fileid_6_3-159346-B-36-5-211197-A-24_snr-5_pitch_-0.36_fileid_2074.wav,1.067427635,1.322685719,17.53382874,15.26697254,15.33829784,0.744845326,2.404746771,0.284238815,0.382290423,13077.35938
12421,clean_fileid_6_3-164592-A-15-1-47819-B-5_snr17_pitch_0.51_fileid_13293.wav,3.232262373,3.419705391,11.75782776,12.30734253,12.29388428,0.988700701,0.61443454,0.28335619,0.46363312,6219.268555
12422,clean_fileid_6_3-171041-A-38-4-152958-A-18_snr-1_pitch_-0.19_fileid_4482.wav,1.138070107,1.449376822,13.1242981,14.6096468,14.58246708,0.835500214,2.325145245,0.278957605,0.045611098,7657.432617
12423,clean_fileid_6_3-182710-A-35-3-157187-A-12_snr12_pitch_-0.49_fileid_3521.wav,1.822386265,3.279381514,13.0529108,13.28427696,13.27385044,0.982011351,1.35984683,0.280249834,2.226409197,6531.245605
12424,clean_fileid_6_3-185456-A-29-4-253649-A-6_snr15_pitch_-0.77_fileid_4606.wav,2.019299984,2.618394613,12.67291832,12.9126091,12.91347885,0.968964087,0.889350295,0.293216944,2.276214838,6589.48877
12425,clean_fileid_6_3-193767-A-47-2-50668-A-41_snr23_pitch_-0.94_fileid_5964.wav,2.888329029,3.513404608,11.08037186,11.53701878,11.5327549,0.988277288,0.994317412,0.280250311,0.094987996,5894.508789
12426,clean_fileid_6_3-216284-A-39-1-46938-A-7_snr11_pitch_0.66_fileid_9798.wav,2.02921319,2.480312109,11.86501408,12.28310013,12.26198578,0.947108393,1.223374724,0.281243324,0.279899508,6513.013184
12427,clean_fileid_6_4-119647-C-48-2-96063-A-37_snr15_pitch_0.77_fileid_1109.wav,2.247836828,3.220916271,11.46106625,12.00201225,11.98951244,0.965194924,0.733994365,0.299200296,0.184178934,6245.733398
12428,clean_fileid_6_4-121532-A-42-3-158056-A-31_snr-1_pitch_0.04_fileid_11644.wav,1.553272486,1.931906939,14.013731,14.82382011,14.82861423,0.923996355,1.560099363,0.283242941,0.268419564,6875.579102
12429,clean_fileid_6_4-136381-A-9-4-155650-B-24_snr11_pitch_0.88_fileid_288.wav,2.275373697,2.855927229,11.69955254,12.02897167,12.03062248,0.965115235,0.833269417,0.277260303,0.17705135,6568.131836
12430,clean_fileid_6_4-161303-A-5-3-117883-A-37_snr26_pitch_0.29_fileid_12020.wav,3.666234255,3.857345819,11.91876984,12.44300365,12.44290924,0.992748334,0.522842169,0.288336039,0.74065572,6295.612305
12431,clean_fileid_6_4-161519-A-19-4-170078-A-1_snr18_pitch_-0.13_fileid_8591.wav,2.622575283,3.587056875,11.82632542,12.31762409,12.30491734,0.989515169,0.833227634,0.282973528,0.464562982,6113.298828
12432,clean_fileid_6_4-164021-A-1-3-144253-A-29_snr16_pitch_0.62_fileid_8704.wav,2.496362209,2.820086241,12.61672497,12.90705776,12.89622879,0.965324831,0.800324976,0.283241987,1.813121557,6524.679199
12433,clean_fileid_6_4-165823-B-41-3-145719-A-17_snr1_pitch_-0.89_fileid_9972.wav,1.303193092,1.66995573,14.02874756,13.11570644,13.1194706,0.864196958,1.824837685,0.290223598,0.184602857,9536.436523
12434,clean_fileid_6_4-167063-A-11-4-161303-B-5_snr25_pitch_-0.16_fileid_7881.wav,3.43756032,3.552361012,11.22858238,11.79601669,11.78455448,0.992321744,0.621016145,0.277459621,0.149730846,6129.461426
